card_id,set_codigo,era,numero,nome,image_url,label,rarity
sm10-131,UNB,SM,131,Cleffa,https://assets.tcgdex.net/en/sm/sm10/131/high.png,0,Uncommon
sm10-132,UNB,SM,132,Clefairy,https://assets.tcgdex.net/en/sm/sm10/132/high.png,0,Common
sm10-133,UNB,SM,133,Clefable,https://assets.tcgdex.net/en/sm/sm10/133/high.png,0,Rare
sm10-134,UNB,SM,134,Jigglypuff,https://assets.tcgdex.net/en/sm/sm10/134/high.png,0,Common
sm10-135,UNB,SM,135,Wigglytuff,https://assets.tcgdex.net/en/sm/sm10/135/high.png,0,Rare
sm10-136,UNB,SM,136,Togepi,https://assets.tcgdex.net/en/sm/sm10/136/high.png,0,Common
sm10-137,UNB,SM,137,Togetic,https://assets.tcgdex.net/en/sm/sm10/137/high.png,0,Uncommon
sm10-138,UNB,SM,138,Togekiss,https://assets.tcgdex.net/en/sm/sm10/138/high.png,0,Rare
sm10-139,UNB,SM,139,Cottonee,https://assets.tcgdex.net/en/sm/sm10/139/high.png,0,Common
sm10-140,UNB,SM,140,Whimsicott GX,https://assets.tcgdex.net/en/sm/sm10/140/high.png,0,Ultra Rare
sm10-141,UNB,SM,141,Spritzee,https://assets.tcgdex.net/en/sm/sm10/141/high.png,0,Common
sm10-142,UNB,SM,142,Aromatisse,https://assets.tcgdex.net/en/sm/sm10/142/high.png,0,Rare
sm10-143,UNB,SM,143,Rattata,https://assets.tcgdex.net/en/sm/sm10/143/high.png,0,Common
sm10-144,UNB,SM,144,Raticate,https://assets.tcgdex.net/en/sm/sm10/144/high.png,0,Uncommon
sm10-145,UNB,SM,145,Spearow,https://assets.tcgdex.net/en/sm/sm10/145/high.png,0,Common
sm10-146,UNB,SM,146,Fearow,https://assets.tcgdex.net/en/sm/sm10/146/high.png,0,Uncommon
sm10-147,UNB,SM,147,Meowth,https://assets.tcgdex.net/en/sm/sm10/147/high.png,0,Common
sm10-148,UNB,SM,148,Persian,https://assets.tcgdex.net/en/sm/sm10/148/high.png,0,Rare
sm10-149,UNB,SM,149,Persian GX,https://assets.tcgdex.net/en/sm/sm10/149/high.png,0,Ultra Rare
sm10-150,UNB,SM,150,Doduo,https://assets.tcgdex.net/en/sm/sm10/150/high.png,0,Common
sm10-151,UNB,SM,151,Dodrio,https://assets.tcgdex.net/en/sm/sm10/151/high.png,0,Uncommon
sm10-152,UNB,SM,152,Lickitung,https://assets.tcgdex.net/en/sm/sm10/152/high.png,0,Common
sm10-153,UNB,SM,153,Lickilicky,https://assets.tcgdex.net/en/sm/sm10/153/high.png,0,Rare
sm10-154,UNB,SM,154,Porygon,https://assets.tcgdex.net/en/sm/sm10/154/high.png,0,Common
sm10-155,UNB,SM,155,Porygon,https://assets.tcgdex.net/en/sm/sm10/155/high.png,0,Common
sm10-156,UNB,SM,156,Porygon2,https://assets.tcgdex.net/en/sm/sm10/156/high.png,0,Uncommon
sm10-157,UNB,SM,157,Porygon-Z,https://assets.tcgdex.net/en/sm/sm10/157/high.png,0,Rare
sm10-158,UNB,SM,158,Snorlax,https://assets.tcgdex.net/en/sm/sm10/158/high.png,0,Rare
sm10-159,UNB,SM,159,Glameow,https://assets.tcgdex.net/en/sm/sm10/159/high.png,0,Common
sm10-160,UNB,SM,160,Purugly,https://assets.tcgdex.net/en/sm/sm10/160/high.png,0,Rare
sm10-161,UNB,SM,161,Happiny,https://assets.tcgdex.net/en/sm/sm10/161/high.png,0,Uncommon
sm10-162,UNB,SM,162,Chatot,https://assets.tcgdex.net/en/sm/sm10/162/high.png,0,Uncommon
sm10-163,UNB,SM,163,Celesteela GX,https://assets.tcgdex.net/en/sm/sm10/163/high.png,0,Ultra Rare
sm10-191,UNB,SM,191,Pheromosa & Buzzwole GX,https://assets.tcgdex.net/en/sm/sm10/191/high.png,0,Ultra Rare
sm10-192,UNB,SM,192,Pheromosa & Buzzwole GX,https://assets.tcgdex.net/en/sm/sm10/192/high.png,0,Ultra Rare
sm10-193,UNB,SM,193,Venomoth GX,https://assets.tcgdex.net/en/sm/sm10/193/high.png,0,Ultra Rare
sm10-194,UNB,SM,194,Reshiram & Charizard GX,https://assets.tcgdex.net/en/sm/sm10/194/high.png,0,Ultra Rare
sm10-195,UNB,SM,195,Dedenne GX,https://assets.tcgdex.net/en/sm/sm10/195/high.png,0,Ultra Rare
sm10-196,UNB,SM,196,Muk & Alolan Muk GX,https://assets.tcgdex.net/en/sm/sm10/196/high.png,0,Ultra Rare
sm10-197,UNB,SM,197,Muk & Alolan Muk GX,https://assets.tcgdex.net/en/sm/sm10/197/high.png,0,Ultra Rare
sm10-198,UNB,SM,198,Marshadow & Machamp GX,https://assets.tcgdex.net/en/sm/sm10/198/high.png,0,Ultra Rare
sm10-199,UNB,SM,199,Marshadow & Machamp GX,https://assets.tcgdex.net/en/sm/sm10/199/high.png,0,Ultra Rare
sm10-200,UNB,SM,200,Greninja & Zoroark GX,https://assets.tcgdex.net/en/sm/sm10/200/high.png,0,Ultra Rare
sm10-201,UNB,SM,201,Greninja & Zoroark GX,https://assets.tcgdex.net/en/sm/sm10/201/high.png,0,Ultra Rare
sm10-202,UNB,SM,202,Honchkrow GX,https://assets.tcgdex.net/en/sm/sm10/202/high.png,0,Ultra Rare
sm10-203,UNB,SM,203,Lucario & Melmetal GX,https://assets.tcgdex.net/en/sm/sm10/203/high.png,0,Ultra Rare
sm10-204,UNB,SM,204,Gardevoir & Sylveon GX,https://assets.tcgdex.net/en/sm/sm10/204/high.png,0,Ultra Rare
sm10-205,UNB,SM,205,Gardevoir & Sylveon GX,https://assets.tcgdex.net/en/sm/sm10/205/high.png,0,Ultra Rare
sm10-206,UNB,SM,206,Whimsicott GX,https://assets.tcgdex.net/en/sm/sm10/206/high.png,0,Ultra Rare
sm10-207,UNB,SM,207,Persian GX,https://assets.tcgdex.net/en/sm/sm10/207/high.png,0,Ultra Rare
sm10-208,UNB,SM,208,Celesteela GX,https://assets.tcgdex.net/en/sm/sm10/208/high.png,0,Ultra Rare
sm10-215,UNB,SM,215,Pheromosa & Buzzwole GX,https://assets.tcgdex.net/en/sm/sm10/215/high.png,0,Secret Rare
sm10-216,UNB,SM,216,Venomoth GX,https://assets.tcgdex.net/en/sm/sm10/216/high.png,0,Secret Rare
sm10-217,UNB,SM,217,Reshiram & Charizard GX,https://assets.tcgdex.net/en/sm/sm10/217/high.png,0,Secret Rare
sm10-218,UNB,SM,218,Blastoise GX,https://assets.tcgdex.net/en/sm/sm10/218/high.png,0,Secret Rare
sm10-219,UNB,SM,219,Dedenne GX,https://assets.tcgdex.net/en/sm/sm10/219/high.png,0,Secret Rare
sm10-220,UNB,SM,220,Muk & Alolan Muk GX,https://assets.tcgdex.net/en/sm/sm10/220/high.png,0,Secret Rare
sm10-221,UNB,SM,221,Marshadow & Machamp GX,https://assets.tcgdex.net/en/sm/sm10/221/high.png,0,Secret Rare
sm10-222,UNB,SM,222,Greninja & Zoroark GX,https://assets.tcgdex.net/en/sm/sm10/222/high.png,0,Secret Rare
sm10-223,UNB,SM,223,Honchkrow GX,https://assets.tcgdex.net/en/sm/sm10/223/high.png,0,Secret Rare
sm10-224,UNB,SM,224,Lucario & Melmetal GX,https://assets.tcgdex.net/en/sm/sm10/224/high.png,0,Secret Rare
sm10-225,UNB,SM,225,Gardevoir & Sylveon GX,https://assets.tcgdex.net/en/sm/sm10/225/high.png,0,Secret Rare
sm10-226,UNB,SM,226,Whimsicott GX,https://assets.tcgdex.net/en/sm/sm10/226/high.png,0,Secret Rare
sm10-227,UNB,SM,227,Persian GX,https://assets.tcgdex.net/en/sm/sm10/227/high.png,0,Secret Rare
sm10-228,UNB,SM,228,Celesteela GX,https://assets.tcgdex.net/en/sm/sm10/228/high.png,0,Secret Rare
sm11-1,UNM,SM,1,Rowlet & Alolan Exeggutor GX,https://assets.tcgdex.net/en/sm/sm11/1/high.png,0,Ultra Rare
sm11-2,UNM,SM,2,Yanma,https://assets.tcgdex.net/en/sm/sm11/2/high.png,0,Common
sm11-3,UNM,SM,3,Yanmega,https://assets.tcgdex.net/en/sm/sm11/3/high.png,0,Uncommon
sm11-4,UNM,SM,4,Celebi,https://assets.tcgdex.net/en/sm/sm11/4/high.png,0,Rare
sm11-5,UNM,SM,5,Shroomish,https://assets.tcgdex.net/en/sm/sm11/5/high.png,0,Common
sm11-6,UNM,SM,6,Sewaddle,https://assets.tcgdex.net/en/sm/sm11/6/high.png,0,Common
sm11-7,UNM,SM,7,Sewaddle,https://assets.tcgdex.net/en/sm/sm11/7/high.png,0,Common
sm11-8,UNM,SM,8,Swadloon,https://assets.tcgdex.net/en/sm/sm11/8/high.png,0,Uncommon
sm11-9,UNM,SM,9,Leavanny,https://assets.tcgdex.net/en/sm/sm11/9/high.png,0,Rare
sm11-10,UNM,SM,10,Dwebble,https://assets.tcgdex.net/en/sm/sm11/10/high.png,0,Common
sm11-11,UNM,SM,11,Crustle,https://assets.tcgdex.net/en/sm/sm11/11/high.png,0,Rare
sm11-12,UNM,SM,12,Karrablast,https://assets.tcgdex.net/en/sm/sm11/12/high.png,0,Common
sm11-13,UNM,SM,13,Foongus,https://assets.tcgdex.net/en/sm/sm11/13/high.png,0,Common
sm11-14,UNM,SM,14,Amoonguss,https://assets.tcgdex.net/en/sm/sm11/14/high.png,0,Rare
sm11-15,UNM,SM,15,Fomantis,https://assets.tcgdex.net/en/sm/sm11/15/high.png,0,Common
sm11-16,UNM,SM,16,Lurantis,https://assets.tcgdex.net/en/sm/sm11/16/high.png,0,Uncommon
sm11-17,UNM,SM,17,Bounsweet,https://assets.tcgdex.net/en/sm/sm11/17/high.png,0,Common
sm11-18,UNM,SM,18,Steenee,https://assets.tcgdex.net/en/sm/sm11/18/high.png,0,Uncommon
sm11-19,UNM,SM,19,Tsareena,https://assets.tcgdex.net/en/sm/sm11/19/high.png,0,Rare
sm11-20,UNM,SM,20,Dhelmise,https://assets.tcgdex.net/en/sm/sm11/20/high.png,0,Uncommon
sm11-21,UNM,SM,21,Magmar,https://assets.tcgdex.net/en/sm/sm11/21/high.png,0,Common
sm11-22,UNM,SM,22,Magmortar,https://assets.tcgdex.net/en/sm/sm11/22/high.png,0,Rare
sm11-23,UNM,SM,23,Numel,https://assets.tcgdex.net/en/sm/sm11/23/high.png,0,Common
sm11-24,UNM,SM,24,Camerupt,https://assets.tcgdex.net/en/sm/sm11/24/high.png,0,Rare
sm11-25,UNM,SM,25,Heatran GX,https://assets.tcgdex.net/en/sm/sm11/25/high.png,0,Ultra Rare
sm11-26,UNM,SM,26,Victini,https://assets.tcgdex.net/en/sm/sm11/26/high.png,0,Rare
sm11-27,UNM,SM,27,Litwick,https://assets.tcgdex.net/en/sm/sm11/27/high.png,0,Common
sm11-28,UNM,SM,28,Litwick,https://assets.tcgdex.net/en/sm/sm11/28/high.png,0,Common
sm11-29,UNM,SM,29,Lampent,https://assets.tcgdex.net/en/sm/sm11/29/high.png,0,Uncommon
sm11-30,UNM,SM,30,Chandelure,https://assets.tcgdex.net/en/sm/sm11/30/high.png,0,Rare
sm11-31,UNM,SM,31,Fletchinder,https://assets.tcgdex.net/en/sm/sm11/31/high.png,0,Common
sm11-32,UNM,SM,32,Talonflame,https://assets.tcgdex.net/en/sm/sm11/32/high.png,0,Rare
sm11-33,UNM,SM,33,Salandit,https://assets.tcgdex.net/en/sm/sm11/33/high.png,0,Common
sm11-34,UNM,SM,34,Salazzle,https://assets.tcgdex.net/en/sm/sm11/34/high.png,0,Rare
sm11-35,UNM,SM,35,Slowpoke & Psyduck GX,https://assets.tcgdex.net/en/sm/sm11/35/high.png,0,Ultra Rare
sm11-36,UNM,SM,36,Lapras,https://assets.tcgdex.net/en/sm/sm11/36/high.png,0,Uncommon
sm11-37,UNM,SM,37,Snorunt,https://assets.tcgdex.net/en/sm/sm11/37/high.png,0,Common
sm11-38,UNM,SM,38,Froslass,https://assets.tcgdex.net/en/sm/sm11/38/high.png,0,Rare
sm11-39,UNM,SM,39,Finneon,https://assets.tcgdex.net/en/sm/sm11/39/high.png,0,Common
sm11-40,UNM,SM,40,Lumineon,https://assets.tcgdex.net/en/sm/sm11/40/high.png,0,Uncommon
sm11-41,UNM,SM,41,Snover,https://assets.tcgdex.net/en/sm/sm11/41/high.png,0,Common
sm11-42,UNM,SM,42,Abomasnow,https://assets.tcgdex.net/en/sm/sm11/42/high.png,0,Rare
sm11-43,UNM,SM,43,Basculin,https://assets.tcgdex.net/en/sm/sm11/43/high.png,0,Uncommon
sm11-44,UNM,SM,44,Tirtouga,https://assets.tcgdex.net/en/sm/sm11/44/high.png,0,Uncommon
sm11-45,UNM,SM,45,Carracosta,https://assets.tcgdex.net/en/sm/sm11/45/high.png,0,Uncommon
sm11-46,UNM,SM,46,Cryogonal,https://assets.tcgdex.net/en/sm/sm11/46/high.png,0,Common
sm11-47,UNM,SM,47,Keldeo GX,https://assets.tcgdex.net/en/sm/sm11/47/high.png,0,Ultra Rare
sm11-48,UNM,SM,48,Dewpider,https://assets.tcgdex.net/en/sm/sm11/48/high.png,0,Common
sm11-49,UNM,SM,49,Araquanid,https://assets.tcgdex.net/en/sm/sm11/49/high.png,0,Rare
sm11-50,UNM,SM,50,Wimpod,https://assets.tcgdex.net/en/sm/sm11/50/high.png,0,Common
sm11-51,UNM,SM,51,Golisopod,https://assets.tcgdex.net/en/sm/sm11/51/high.png,0,Rare
sm11-52,UNM,SM,52,Pyukumuku,https://assets.tcgdex.net/en/sm/sm11/52/high.png,0,Uncommon
sm11-53,UNM,SM,53,Tapu Fini,https://assets.tcgdex.net/en/sm/sm11/53/high.png,0,Rare
sm11-54,UNM,SM,54,Raichu & Alolan Raichu GX,https://assets.tcgdex.net/en/sm/sm11/54/high.png,0,Ultra Rare
sm11-55,UNM,SM,55,Pikachu,https://assets.tcgdex.net/en/sm/sm11/55/high.png,0,Common
sm11-56,UNM,SM,56,Pikachu,https://assets.tcgdex.net/en/sm/sm11/56/high.png,0,Common
sm11-57,UNM,SM,57,Alolan Raichu,https://assets.tcgdex.net/en/sm/sm11/57/high.png,0,Rare
sm11-58,UNM,SM,58,Magnemite,https://assets.tcgdex.net/en/sm/sm11/58/high.png,0,Common
sm11-59,UNM,SM,59,Magneton,https://assets.tcgdex.net/en/sm/sm11/59/high.png,0,Uncommon
sm11-60,UNM,SM,60,Magnezone,https://assets.tcgdex.net/en/sm/sm11/60/high.png,0,Rare
sm11-61,UNM,SM,61,Joltik,https://assets.tcgdex.net/en/sm/sm11/61/high.png,0,Common
sm11-62,UNM,SM,62,Galvantula,https://assets.tcgdex.net/en/sm/sm11/62/high.png,0,Rare
sm11-63,UNM,SM,63,Tynamo,https://assets.tcgdex.net/en/sm/sm11/63/high.png,0,Common
sm11-64,UNM,SM,64,Tynamo,https://assets.tcgdex.net/en/sm/sm11/64/high.png,0,Common
sm11-65,UNM,SM,65,Eelektrik,https://assets.tcgdex.net/en/sm/sm11/65/high.png,0,Uncommon
sm11-66,UNM,SM,66,Eelektross,https://assets.tcgdex.net/en/sm/sm11/66/high.png,0,Rare
sm11-67,UNM,SM,67,Stunfisk,https://assets.tcgdex.net/en/sm/sm11/67/high.png,0,Common
sm11-68,UNM,SM,68,Thundurus,https://assets.tcgdex.net/en/sm/sm11/68/high.png,0,Uncommon
sm11-69,UNM,SM,69,Tapu Koko,https://assets.tcgdex.net/en/sm/sm11/69/high.png,0,Rare
sm11-70,UNM,SM,70,Xurkitree,https://assets.tcgdex.net/en/sm/sm11/70/high.png,0,Rare
sm11-71,UNM,SM,71,Mewtwo & Mew GX,https://assets.tcgdex.net/en/sm/sm11/71/high.png,0,Ultra Rare
sm11-72,UNM,SM,72,Espeon & Deoxys GX,https://assets.tcgdex.net/en/sm/sm11/72/high.png,0,Ultra Rare
sm11-73,UNM,SM,73,Exeggcute,https://assets.tcgdex.net/en/sm/sm11/73/high.png,0,Common
sm11-74,UNM,SM,74,Exeggutor,https://assets.tcgdex.net/en/sm/sm11/74/high.png,0,Rare
sm11-75,UNM,SM,75,Alolan Marowak,https://assets.tcgdex.net/en/sm/sm11/75/high.png,0,Rare
sm11-76,UNM,SM,76,Jynx,https://assets.tcgdex.net/en/sm/sm11/76/high.png,0,Uncommon
sm11-77,UNM,SM,77,Wynaut,https://assets.tcgdex.net/en/sm/sm11/77/high.png,0,Uncommon
sm11-78,UNM,SM,78,Latios GX,https://assets.tcgdex.net/en/sm/sm11/78/high.png,0,Ultra Rare
sm11-79,UNM,SM,79,Jirachi GX,https://assets.tcgdex.net/en/sm/sm11/79/high.png,0,Ultra Rare
sm11-80,UNM,SM,80,Drifloon,https://assets.tcgdex.net/en/sm/sm11/80/high.png,0,Common
sm11-81,UNM,SM,81,Drifblim,https://assets.tcgdex.net/en/sm/sm11/81/high.png,0,Rare
sm11-82,UNM,SM,82,Skorupi,https://assets.tcgdex.net/en/sm/sm11/82/high.png,0,Common
sm11-83,UNM,SM,83,Uxie,https://assets.tcgdex.net/en/sm/sm11/83/high.png,0,Rare
sm11-84,UNM,SM,84,Mesprit,https://assets.tcgdex.net/en/sm/sm11/84/high.png,0,Uncommon
sm11-85,UNM,SM,85,Azelf,https://assets.tcgdex.net/en/sm/sm11/85/high.png,0,Uncommon
sm11-86,UNM,SM,86,Giratina,https://assets.tcgdex.net/en/sm/sm11/86/high.png,0,Rare
sm11-87,UNM,SM,87,Cresselia,https://assets.tcgdex.net/en/sm/sm11/87/high.png,0,Uncommon
sm11-88,UNM,SM,88,Munna,https://assets.tcgdex.net/en/sm/sm11/88/high.png,0,Common
sm11-89,UNM,SM,89,Musharna,https://assets.tcgdex.net/en/sm/sm11/89/high.png,0,Uncommon
sm11-90,UNM,SM,90,Elgyem,https://assets.tcgdex.net/en/sm/sm11/90/high.png,0,Uncommon
sm11-91,UNM,SM,91,Beheeyem,https://assets.tcgdex.net/en/sm/sm11/91/high.png,0,Rare
sm11-92,UNM,SM,92,Honedge,https://assets.tcgdex.net/en/sm/sm11/92/high.png,0,Common
sm11-93,UNM,SM,93,Honedge,https://assets.tcgdex.net/en/sm/sm11/93/high.png,0,Common
sm11-94,UNM,SM,94,Doublade,https://assets.tcgdex.net/en/sm/sm11/94/high.png,0,Uncommon
sm11-95,UNM,SM,95,Aegislash,https://assets.tcgdex.net/en/sm/sm11/95/high.png,0,Rare
sm11-96,UNM,SM,96,Mareanie,https://assets.tcgdex.net/en/sm/sm11/96/high.png,0,Common
sm11-97,UNM,SM,97,Toxapex,https://assets.tcgdex.net/en/sm/sm11/97/high.png,0,Rare
sm11-98,UNM,SM,98,Salandit,https://assets.tcgdex.net/en/sm/sm11/98/high.png,0,Common
sm11-99,UNM,SM,99,Salazzle,https://assets.tcgdex.net/en/sm/sm11/99/high.png,0,Rare
sm11-100,UNM,SM,100,Cosmog,https://assets.tcgdex.net/en/sm/sm11/100/high.png,0,Common
sm11-101,UNM,SM,101,Necrozma,https://assets.tcgdex.net/en/sm/sm11/101/high.png,0,Rare
sm11-102,UNM,SM,102,Poipole,https://assets.tcgdex.net/en/sm/sm11/102/high.png,0,Common
sm11-103,UNM,SM,103,Onix,https://assets.tcgdex.net/en/sm/sm11/103/high.png,0,Common
sm11-104,UNM,SM,104,Steelix,https://assets.tcgdex.net/en/sm/sm11/104/high.png,0,Rare
sm11-105,UNM,SM,105,Cubone,https://assets.tcgdex.net/en/sm/sm11/105/high.png,0,Common
sm11-106,UNM,SM,106,Aerodactyl GX,https://assets.tcgdex.net/en/sm/sm11/106/high.png,0,Ultra Rare
sm11-107,UNM,SM,107,Heracross,https://assets.tcgdex.net/en/sm/sm11/107/high.png,0,Uncommon
sm11-108,UNM,SM,108,Breloom,https://assets.tcgdex.net/en/sm/sm11/108/high.png,0,Uncommon
sm11-109,UNM,SM,109,Meditite,https://assets.tcgdex.net/en/sm/sm11/109/high.png,0,Common
sm11-110,UNM,SM,110,Medicham,https://assets.tcgdex.net/en/sm/sm11/110/high.png,0,Rare
sm11-111,UNM,SM,111,Relicanth,https://assets.tcgdex.net/en/sm/sm11/111/high.png,0,Uncommon
sm11-112,UNM,SM,112,Gible,https://assets.tcgdex.net/en/sm/sm11/112/high.png,0,Common
sm11-113,UNM,SM,113,Gabite,https://assets.tcgdex.net/en/sm/sm11/113/high.png,0,Uncommon
sm11-114,UNM,SM,114,Garchomp,https://assets.tcgdex.net/en/sm/sm11/114/high.png,0,Rare
sm11-115,UNM,SM,115,Riolu,https://assets.tcgdex.net/en/sm/sm11/115/high.png,0,Common
sm11-116,UNM,SM,116,Riolu,https://assets.tcgdex.net/en/sm/sm11/116/high.png,0,Common
sm11-117,UNM,SM,117,Lucario,https://assets.tcgdex.net/en/sm/sm11/117/high.png,0,Rare
sm11-118,UNM,SM,118,Drilbur,https://assets.tcgdex.net/en/sm/sm11/118/high.png,0,Common
sm11-119,UNM,SM,119,Excadrill,https://assets.tcgdex.net/en/sm/sm11/119/high.png,0,Rare
sm11-120,UNM,SM,120,Archen,https://assets.tcgdex.net/en/sm/sm11/120/high.png,0,Uncommon
sm11-121,UNM,SM,121,Archeops,https://assets.tcgdex.net/en/sm/sm11/121/high.png,0,Rare
sm11-122,UNM,SM,122,Terrakion,https://assets.tcgdex.net/en/sm/sm11/122/high.png,0,Rare
sm11-123,UNM,SM,123,Meloetta,https://assets.tcgdex.net/en/sm/sm11/123/high.png,0,Rare
sm11-124,UNM,SM,124,Zygarde,https://assets.tcgdex.net/en/sm/sm11/124/high.png,0,Rare
sm11-125,UNM,SM,125,Umbreon & Darkrai GX,https://assets.tcgdex.net/en/sm/sm11/125/high.png,0,Ultra Rare
sm11-126,UNM,SM,126,Mega Sableye & Tyranitar GX,https://assets.tcgdex.net/en/sm/sm11/126/high.png,0,Ultra Rare
sm11-127,UNM,SM,127,Alolan Grimer,https://assets.tcgdex.net/en/sm/sm11/127/high.png,0,Common
sm11-128,UNM,SM,128,Murkrow,https://assets.tcgdex.net/en/sm/sm11/128/high.png,0,Common
sm11-129,UNM,SM,129,Murkrow,https://assets.tcgdex.net/en/sm/sm11/129/high.png,0,Common
sm11-130,UNM,SM,130,Honchkrow,https://assets.tcgdex.net/en/sm/sm11/130/high.png,0,Rare
sm11-131,UNM,SM,131,Sneasel,https://assets.tcgdex.net/en/sm/sm11/131/high.png,0,Common
sm11-132,UNM,SM,132,Weavile GX,https://assets.tcgdex.net/en/sm/sm11/132/high.png,0,Ultra Rare
sm11-133,UNM,SM,133,Sableye,https://assets.tcgdex.net/en/sm/sm11/133/high.png,0,Uncommon
sm11-134,UNM,SM,134,Drapion,https://assets.tcgdex.net/en/sm/sm11/134/high.png,0,Rare
sm11-135,UNM,SM,135,Purrloin,https://assets.tcgdex.net/en/sm/sm11/135/high.png,0,Common
sm11-136,UNM,SM,136,Liepard,https://assets.tcgdex.net/en/sm/sm11/136/high.png,0,Rare
sm11-137,UNM,SM,137,Scraggy,https://assets.tcgdex.net/en/sm/sm11/137/high.png,0,Common
sm11-138,UNM,SM,138,Scrafty,https://assets.tcgdex.net/en/sm/sm11/138/high.png,0,Rare
sm11-139,UNM,SM,139,Yveltal,https://assets.tcgdex.net/en/sm/sm11/139/high.png,0,Rare
sm11-140,UNM,SM,140,Hoopa,https://assets.tcgdex.net/en/sm/sm11/140/high.png,0,Rare
sm11-141,UNM,SM,141,Mawile GX,https://assets.tcgdex.net/en/sm/sm11/141/high.png,0,Ultra Rare
sm11-142,UNM,SM,142,Escavalier,https://assets.tcgdex.net/en/sm/sm11/142/high.png,0,Rare
sm11-143,UNM,SM,143,Cottonee,https://assets.tcgdex.net/en/sm/sm11/143/high.png,0,Common
sm11-144,UNM,SM,144,Whimsicott,https://assets.tcgdex.net/en/sm/sm11/144/high.png,0,Rare
sm11-145,UNM,SM,145,Dedenne,https://assets.tcgdex.net/en/sm/sm11/145/high.png,0,Uncommon
sm11-146,UNM,SM,146,Garchomp & Giratina GX,https://assets.tcgdex.net/en/sm/sm11/146/high.png,0,Ultra Rare
sm11-147,UNM,SM,147,Dratini,https://assets.tcgdex.net/en/sm/sm11/147/high.png,0,Common
sm11-148,UNM,SM,148,Dratini,https://assets.tcgdex.net/en/sm/sm11/148/high.png,0,Common
sm11-149,UNM,SM,149,Dragonair,https://assets.tcgdex.net/en/sm/sm11/149/high.png,0,Uncommon
sm11-150,UNM,SM,150,Dragonair,https://assets.tcgdex.net/en/sm/sm11/150/high.png,0,Uncommon
sm11-151,UNM,SM,151,Dragonite,https://assets.tcgdex.net/en/sm/sm11/151/high.png,0,Rare
sm11-152,UNM,SM,152,Dragonite GX,https://assets.tcgdex.net/en/sm/sm11/152/high.png,0,Ultra Rare
sm11-153,UNM,SM,153,Latias,https://assets.tcgdex.net/en/sm/sm11/153/high.png,0,Rare
sm11-154,UNM,SM,154,Axew,https://assets.tcgdex.net/en/sm/sm11/154/high.png,0,Common
sm11-155,UNM,SM,155,Fraxure,https://assets.tcgdex.net/en/sm/sm11/155/high.png,0,Uncommon
sm11-156,UNM,SM,156,Haxorus,https://assets.tcgdex.net/en/sm/sm11/156/high.png,0,Rare
sm11-157,UNM,SM,157,Druddigon,https://assets.tcgdex.net/en/sm/sm11/157/high.png,0,Common
sm11-158,UNM,SM,158,Noibat,https://assets.tcgdex.net/en/sm/sm11/158/high.png,0,Common
sm11-159,UNM,SM,159,Noivern,https://assets.tcgdex.net/en/sm/sm11/159/high.png,0,Rare
sm11-160,UNM,SM,160,Naganadel GX,https://assets.tcgdex.net/en/sm/sm11/160/high.png,0,Ultra Rare
sm11-161,UNM,SM,161,Lickitung,https://assets.tcgdex.net/en/sm/sm11/161/high.png,0,Common
sm11-162,UNM,SM,162,Lickilicky,https://assets.tcgdex.net/en/sm/sm11/162/high.png,0,Rare
sm11-163,UNM,SM,163,Kangaskhan,https://assets.tcgdex.net/en/sm/sm11/163/high.png,0,Rare
sm11-164,UNM,SM,164,Tauros,https://assets.tcgdex.net/en/sm/sm11/164/high.png,0,Uncommon
sm11-165,UNM,SM,165,Hoothoot,https://assets.tcgdex.net/en/sm/sm11/165/high.png,0,Common
sm11-166,UNM,SM,166,Noctowl,https://assets.tcgdex.net/en/sm/sm11/166/high.png,0,Uncommon
sm11-167,UNM,SM,167,Slakoth,https://assets.tcgdex.net/en/sm/sm11/167/high.png,0,Common
sm11-168,UNM,SM,168,Slakoth,https://assets.tcgdex.net/en/sm/sm11/168/high.png,0,Common
sm11-169,UNM,SM,169,Vigoroth,https://assets.tcgdex.net/en/sm/sm11/169/high.png,0,Uncommon
sm11-170,UNM,SM,170,Slaking,https://assets.tcgdex.net/en/sm/sm11/170/high.png,0,Rare
sm11-171,UNM,SM,171,Bidoof,https://assets.tcgdex.net/en/sm/sm11/171/high.png,0,Common
sm11-172,UNM,SM,172,Bibarel,https://assets.tcgdex.net/en/sm/sm11/172/high.png,0,Uncommon
sm11-173,UNM,SM,173,Munchlax,https://assets.tcgdex.net/en/sm/sm11/173/high.png,0,Uncommon
sm11-174,UNM,SM,174,Pidove,https://assets.tcgdex.net/en/sm/sm11/174/high.png,0,Common
sm11-175,UNM,SM,175,Tranquill,https://assets.tcgdex.net/en/sm/sm11/175/high.png,0,Uncommon
sm11-176,UNM,SM,176,Unfezant,https://assets.tcgdex.net/en/sm/sm11/176/high.png,0,Rare
sm11-177,UNM,SM,177,Audino,https://assets.tcgdex.net/en/sm/sm11/177/high.png,0,Uncommon
sm11-178,UNM,SM,178,Tornadus,https://assets.tcgdex.net/en/sm/sm11/178/high.png,0,Uncommon
sm11-179,UNM,SM,179,Fletchling,https://assets.tcgdex.net/en/sm/sm11/179/high.png,0,Common
sm11-180,UNM,SM,180,Yungoos,https://assets.tcgdex.net/en/sm/sm11/180/high.png,0,Common
